movieId,title,genres,rating
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,3.921667748817364
266,Legends of the Fall (1994),Drama|Romance|War|Western,3.5003490069166827
268,Little Odessa (1994),Crime|Drama,3.306167400881057
269,My Crazy Life (Mi vida loca) (1993),Drama,3.4518181818181817
270,Love Affair (1994),Drama|Romance,3.170042194092827
271,Losing Isaiah (1995),Drama,3.3343585237258346
272,"Madness of King George, The (1994)",Comedy|Drama,3.7400504484304933
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,3.132062978222484
277,Miracle on 34th Street (1994),Drama,3.4048868672731514
278,Miami Rhapsody (1995),Comedy,3.021194605009634
279,My Family (1995),Drama,3.6973995271867612
280,Murder in the First (1995),Drama|Thriller,3.7172008547008546
281,Nobody's Fool (1994),Comedy|Drama|Romance,3.661371237458194
282,Nell (1994),Drama,3.409440492213036
283,New Jersey Drive (1995),Crime|Drama,3.0472972972972974
287,Nina Takes a Lover (1994),Comedy|Romance,3.2524590163934426
288,Natural Born Killers (1994),Action|Crime|Thriller,3.2577711853476075
289,Only You (1994),Comedy|Romance,3.3515018562267973
290,Once Were Warriors (1994),Crime|Drama,3.9737263270205387
292,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,3.4105008077544428
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,4.0885985748218525
294,"Perez Family, The (1995)",Comedy|Romance,3.16023166023166
296,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,4.188912039361382
297,Panther (1995),Drama,3.1546184738955825
298,Pushing Hands (Tui shou) (1992),Drama,3.5242290748898677
299,Priest (1994),Drama,3.71598995395563
300,Quiz Show (1994),Drama,3.66378901931884
301,Picture Bride (Bijo photo) (1994),Drama|Romance,3.5239234449760763
302,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,3.7267721954576736
303,"Quick and the Dead, The (1995)",Action|Thriller|Western,3.0432486221677895
304,Roommates (1995),Comedy|Drama,3.1710122699386503
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,4.072966846132049
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,3.981408706166868
308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,3.9024582104228123
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)",Drama,3.6223021582733814
313,"Swan Princess, The (1994)",Animation|Children,3.0378315132605302
314,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,3.849933774834437
316,Stargate (1994),Action|Adventure|Sci-Fi,3.3710611452604335
317,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,3.128074747346342
318,"Shawshank Redemption, The (1994)",Crime|Drama,4.413576004516335
319,Shallow Grave (1994),Comedy|Drama|Thriller,3.775382785788613
320,Suture (1993),Film-Noir|Thriller,3.240802675585284
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,3.7685851318944845
322,Swimming with Sharks (1995),Comedy|Drama,3.668214285714286
324,"Sum of Us, The (1994)",Comedy|Drama,3.6728538283062644
326,To Live (Huozhe) (1994),Drama,4.0796597061098225
328,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,3.146257031588057
329,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,3.322669104204753
331,Tom & Viv (1994),Drama,3.264646464646465
333,Tommy Boy (1995),Comedy,3.356478068558791
334,Vanya on 42nd Street (1994),Drama,3.816722408026756
335,Underneath (1995),Mystery|Thriller,3.26171875
337,What's Eating Gilbert Grape (1993),Drama,3.7512185215272136
339,While You Were Sleeping (1995),Comedy|Romance,3.4993894441680613
340,"War, The (1994)",Adventure|Drama|War,3.3774436090225564
341,Double Happiness (1994),Drama,3.5639204545454546
342,Muriel's Wedding (1994),Comedy,3.507638565440149
345,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,3.642062742629315
346,Backbeat (1993),Drama|Musical,3.409970958373669
347,Bitter Moon (1992),Drama|Film-Noir|Romance,3.44702842377261
348,Bullets Over Broadway (1994),Comedy,3.6953642384105962
349,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,3.6551898004754015
350,"Client, The (1994)",Drama|Mystery|Thriller,3.466657593903103
351,"Corrina, Corrina (1994)",Comedy|Drama|Romance,3.3049367850692355
352,Crooklyn (1994),Comedy|Drama,3.280944625407166
353,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,3.517972748011591
354,Cobb (1994),Drama,3.135689354275742
356,Forrest Gump (1994),Comedy|Drama|Romance|War,4.048011436845787
357,Four Weddings and a Funeral (1994),Comedy|Romance,3.6408326781234788
358,Higher Learning (1995),Drama,3.2518072289156628
359,I Like It Like That (1994),Comedy|Drama|Romance,3.296875
361,It Could Happen to You (1994),Comedy|Drama|Romance,3.326783114992722
362,"Jungle Book, The (1994)",Adventure|Children|Romance,3.377949377949378
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,3.993220338983051
364,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,3.817136507193824
365,Little Buddha (1993),Drama,3.1569086651053864
367,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,3.183039195863782
368,Maverick (1994),Adventure|Comedy|Western,3.412776934749621
369,Mrs. Parker and the Vicious Circle (1994),Drama,3.2886138613861386
371,"Paper, The (1994)",Comedy|Drama,3.2587484035759897
372,Reality Bites (1994),Comedy|Drama|Romance,3.2500337154416723
373,Red Rock West (1992),Thriller,3.76906584992343
375,Safe Passage (1994),Drama,3.2804347826086957
376,"River Wild, The (1994)",Action|Thriller,3.2755446308077887
377,Speed (1994),Action|Romance|Thriller,3.481247881458525
378,Speechless (1994),Comedy|Romance,3.1331764705882352
380,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,3.4922731744774795
381,When a Man Loves a Woman (1994),Drama|Romance,3.390638963360143
382,Wolf (1994),Drama|Horror|Romance|Thriller,3.0406736261571794
383,Wyatt Earp (1994),Western,3.199915200339199
385,"Man of No Importance, A (1994)",Drama,3.5560344827586206
388,Boys Life (1995),Drama,3.5392927308447937
389,"Colonel Chabert, Le (1994)",Drama|Romance|War,3.4759358288770055
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,3.4072532699167657
391,Jason's Lyric (1994),Crime|Drama,3.1876574307304786
392,"Secret Adventures of Tom Thumb, The (1993)",Adventure|Animation,3.349802371541502
394,Coldblooded (1995),Comedy,3.3143939393939394
395,Desert Winds (1995),Drama|Fantasy|Romance,3.1666666666666665
398,Frank and Ollie (1995),Documentary,3.451923076923077
401,Mirage (1995),Action|Thriller,3.1470588235294117
404,Brother Minister: The Assassination of Malcolm X (1994),Documentary,3.2785714285714285
406,Federal Hill (1994),Drama,3.0757575757575757
407,In the Mouth of Madness (1995),Horror|Thriller,3.2433517310587057
408,8 Seconds (1994),Drama,3.238134206219313
409,Above the Rim (1994),Crime|Drama,3.0416666666666665
410,Addams Family Values (1993),Children|Comedy|Fantasy,3.0116337743888764
412,"Age of Innocence, The (1993)",Drama,3.559560387615221
417,Barcelona (1994),Comedy|Romance,3.520618556701031
421,Black Beauty (1994),Adventure|Children|Drama,3.2872470876762723
422,Blink (1994),Thriller,3.2334615384615386
425,Blue Sky (1994),Drama|Romance,3.4652338811630847
426,Body Snatchers (1993),Horror|Sci-Fi|Thriller,3.1090698444223768
428,"Bronx Tale, A (1993)",Drama,3.823092998955068
431,Carlito's Way (1993),Crime|Drama,3.719788264444194
434,Cliffhanger (1993),Action|Adventure|Thriller,3.0492658841872755
440,Dave (1993),Comedy|Romance,3.6009041187632547
441,Dazed and Confused (1993),Comedy,3.689785470502194
442,Demolition Man (1993),Action|Adventure|Sci-Fi,3.0712903582485627
443,"Endless Summer 2, The (1994)",Adventure|Documentary,3.343065693430657
446,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,3.889400921658986
448,Fearless (1993),Drama,3.555778344877871
449,Fear of a Black Hat (1994),Comedy,3.4431464174454827
450,With Honors (1994),Comedy|Drama,3.3467272727272728
451,Flesh and Bone (1993),Drama|Mystery|Romance,3.044750430292599
452,Widows' Peak (1994),Drama,3.5517560073937156
453,For Love or Money (1993),Comedy|Romance,3.1115560640732265
454,"Firm, The (1993)",Drama|Thriller,3.4994205537850256
456,Fresh (1994),Crime|Drama|Thriller,3.8082959641255605
457,"Fugitive, The (1993)",Thriller,3.9721584270115637
458,Geronimo: An American Legend (1993),Drama|Western,3.13336820083682
461,Go Fish (1994),Drama|Romance,3.3441717791411043
465,Heaven & Earth (1993),Action|Drama|War,3.2566176470588237
467,Live Nude Girls (1995),Comedy,3.371234939759036
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,3.3125465653404857
469,"House of the Spirits, The (1993)",Drama|Romance,3.25762572135202
471,"Hudsucker Proxy, The (1994)",Comedy,3.6579813752234034
474,In the Line of Fire (1993),Action|Thriller,3.7212436096910424
475,In the Name of the Father (1993),Drama,3.9152097902097904
476,"Inkwell, The (1994)",Comedy|Drama,3.025943396226415
477,What's Love Got to Do with It? (1993),Drama|Musical,3.546511627906977
480,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,3.6791749812920926
481,Kalifornia (1993),Drama|Thriller,3.337772882034849
482,Killing Zoe (1994),Crime|Drama|Thriller,3.424043062200957
483,King of the Hill (1993),Drama,3.787174721189591
488,M. Butterfly (1993),Drama|Romance,3.374285714285714
490,Malice (1993),Thriller,3.3599659284497445
491,"Man Without a Face, The (1993)",Drama,3.405329593267882
492,Manhattan Murder Mystery (1993),Comedy|Mystery,3.653225806451613
493,Menace II Society (1993),Action|Crime|Drama,3.6256521739130436
494,Executive Decision (1996),Action|Adventure|Thriller,3.353110599078341
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,3.411678832116788
496,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,3.2767624020887727
497,Much Ado About Nothing (1993),Comedy|Romance,3.8821461326811373
500,Mrs. Doubtfire (1993),Comedy|Drama,3.3863104638240626
501,Naked (1993),Drama,3.842433697347894
503,"New Age, The (1994)",Drama,3.095419847328244
506,Orlando (1992),Drama|Fantasy|Romance,3.4952830188679247
507,"Perfect World, A (1993)",Crime|Drama|Thriller,3.5279832743647477
508,Philadelphia (1993),Drama,3.8021304391518442
509,"Piano, The (1993)",Drama|Romance,3.6811163895486936
511,"Program, The (1993)",Action|Drama,3.144299674267101
514,"Ref, The (1994)",Comedy,3.4613768961493583
515,"Remains of the Day, The (1993)",Drama|Romance,3.8977364185110663
516,Renaissance Man (1994),Comedy|Drama,3.088179218303146
517,Rising Sun (1993),Action|Drama|Mystery,3.130988477865373
520,Robin Hood: Men in Tights (1993),Comedy,3.0674973674973676
521,Romeo Is Bleeding (1993),Crime|Thriller,3.310518369401107
522,Romper Stomper (1992),Action|Drama,3.5399022801302933
523,Ruby in Paradise (1993),Drama,3.642857142857143
524,Rudy (1993),Drama,3.5334577630305546
525,"Saint of Fort Washington, The (1993)",Drama,3.418300653594771
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,3.2107438016528924
527,Schindler's List (1993),Drama|War,4.247579083279535
529,Searching for Bobby Fischer (1993),Drama,3.8492079306565707
530,Second Best (1994),Drama,3.2666666666666666
531,"Secret Garden, The (1993)",Children|Drama,3.5358059914407987
532,Serial Mom (1994),Comedy|Crime|Horror,3.061026102610261
534,Shadowlands (1993),Drama|Romance,3.890470852017937
535,Short Cuts (1993),Drama,3.778046421663443
536,"Simple Twist of Fate, A (1994)",Drama,3.2861400894187778
537,Sirens (1994),Drama,3.1484602917341977
538,Six Degrees of Separation (1993),Drama,3.7011101622544835
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,3.5094537441802607
541,Blade Runner (1982),Action|Sci-Fi|Thriller,4.115838373930576
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.2368374868374867
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,3.8902714932126696
550,Threesome (1994),Comedy|Romance,3.0871694417238
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,3.738263445761167
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,3.213334986772487
553,Tombstone (1993),Action|Drama|Western,3.703341938184609
554,Trial by Jury (1994),Crime|Drama|Thriller,3.0939524838012957
555,True Romance (1993),Crime|Thriller,3.810891994253624
556,"War Room, The (1993)",Documentary,3.9756944444444446
560,"Beans of Egypt, Maine, The (1994)",Drama,3.0921052631578947
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,3.3969849246231156
562,Welcome to the Dollhouse (1995),Comedy|Drama,3.7871954380508037
563,Germinal (1993),Drama|Romance,3.461661341853035
565,Cronos (1993),Drama|Horror,3.224428399518652
567,Kika (1993),Comedy|Drama,3.315426997245179
568,Bhaji on the Beach (1993),Comedy|Drama,3.578171091445428
570,"Slingshot, The (Kådisbellan) (1993)",Comedy|Drama,3.453883495145631
571,"Wedding Gift, The (1994)",Drama|Romance,3.5758426966292136
573,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,3.42896174863388
574,Spanking the Monkey (1994),Comedy|Drama,3.304075235109718
580,Princess Caraboo (1994),Drama,3.0725490196078433
581,"Celluloid Closet, The (1995)",Documentary,3.9786446469248293
582,Métisse (Café au Lait) (1993),Comedy|Drama,3.323529411764706
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,3.532388663967611
584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama|Romance,3.0357142857142856
586,Home Alone (1990),Children|Comedy,3.141875423155044
587,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,3.4342123720016833
588,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,3.6987526802388584
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi,3.94637410899458
590,Dances with Wolves (1990),Adventure|Drama|Western,3.7256878529376425
592,Batman (1989),Action|Crime|Thriller,3.4069031965540693
593,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,4.151341616415071
594,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,3.5823021181716834
595,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,3.6809198555552447
596,Pinocchio (1940),Animation|Children|Fantasy|Musical,3.4825773034060585
597,Pretty Woman (1990),Comedy|Romance,3.42649120757142
598,Window to Paris (Okno v Parizh) (1994),Comedy|Fantasy,3.547945205479452
599,"Wild Bunch, The (1969)",Adventure|Western,3.958682820751786
601,"Wooden Man's Bride, The (Yan shen) (1994)",Drama,3.3714285714285714
602,"Great Day in Harlem, A (1994)",Documentary,3.9764309764309766
605,One Fine Day (1996),Drama|Romance,3.277880184331797
608,Fargo (1996),Comedy|Crime|Drama|Thriller,4.111421282646425
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,3.0086318515321535
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.37419399094526
613,Jane Eyre (1996),Drama|Romance,3.6044005388414906
614,Loaded (1994),Drama|Thriller,3.138888888888889
615,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,3.871107266435986
616,"Aristocats, The (1970)",Animation|Children,3.387031840917409
617,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,3.5843253968253967
